cik,ticker,company_name,company_name_normalized
1864597,AURFF,Tincorp Metals Inc.,tincorp metals
1864843,ECAT,BlackRock ESG Capital Allocation Term Trust,blackrock esg capital allocation term trust
1864943,FGIWW,FGI Industries Ltd.,fgi industries
1864943,FGI,FGI Industries Ltd.,fgi industries
1865107,AKA,A.K.A. BRANDS HOLDING CORP.,a.k.a. brands holding
1865111,ALSAF,Alpha Star Acquisition Corp,alpha star acquisition
1865111,ALSWF,Alpha Star Acquisition Corp,alpha star acquisition
1865111,ALSUF,Alpha Star Acquisition Corp,alpha star acquisition
1865111,ALSTF,Alpha Star Acquisition Corp,alpha star acquisition
1865200,ANGX,"Angel Studios, Inc.",angel studios
1865248,CMCUF,Piermont Valley Acquisition Corp,piermont valley acquisition
1865248,CMCWF,Piermont Valley Acquisition Corp,piermont valley acquisition
1865248,CMCAF,Piermont Valley Acquisition Corp,piermont valley acquisition
1865389,NPFD,Nuveen Variable Rate Preferred & Income Fund,nuveen variable rate preferred & income fund
1865429,OAKV,"Oak View Bankshares, Inc.",oak view bankshares
1865468,KACLF,Kairous Acquisition Corp. Ltd,kairous acquisition corp
1865494,IOBTQ,"IO Biotech, Inc.",io biotech
1865506,ZEO,Zeo Energy Corp.,zeo energy
1865506,ZEOWW,Zeo Energy Corp.,zeo energy
1865631,NN,NEXTNAV INC.,nextnav
1865631,NXNVW,NEXTNAV INC.,nextnav
1865782,BTSGU,"BrightSpring Health Services, Inc.",brightspring health services
1865782,BTSG,"BrightSpring Health Services, Inc.",brightspring health services
1866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,a2z cust2mate solutions
1866034,AWLIF,Ameriwest Critical Metals Inc.,ameriwest critical metals
1866146,IMIMF,Interra Copper Corp.,interra copper
1866175,CRGY,Crescent Energy Co,crescent energy
1866226,EMAT,Evolution Metals & Technologies Corp.,evolution metals & technologies
1866364,BULL,Webull Corp,webull
1866364,BULLW,Webull Corp,webull
1866460,MILIF,Military Metals Corp.,military metals
1866501,WBXWF,Wallbox N.V.,wallbox n.v
1866501,WBX,Wallbox N.V.,wallbox n.v
1866581,BROS,Dutch Bros Inc.,dutch bros
1866633,CCSI,"Consensus Cloud Solutions, Inc.",consensus cloud solutions
1866692,AMPL,"Amplitude, Inc.",amplitude
1866757,BRLT,"Brilliant Earth Group, Inc.",brilliant earth group
1866782,CDROW,"Codere Online Luxembourg, S.A.","codere online luxembourg, s.a"
1866782,CDRO,"Codere Online Luxembourg, S.A.","codere online luxembourg, s.a"
1866816,OPTX,"SYNTEC OPTICS HOLDINGS, INC.",syntec optics holdings
1866816,OPTXW,"SYNTEC OPTICS HOLDINGS, INC.",syntec optics holdings
1866874,RLTY,Cohen & Steers Real Estate Opportunities & Income Fund,cohen & steers real estate opportunities & income fund
1867066,DERM,Journey Medical Corp,journey medical
1867072,KD,"Kyndryl Holdings, Inc.",kyndryl holdings
1867090,VCX,"Fundrise Innovation Fund, LLC",fundrise innovation fund
1867096,XERS,"Xeris Biopharma Holdings, Inc.",xeris biopharma holdings
1867102,EVBWF,Vertical Aerospace Ltd.,vertical aerospace
1867102,EVTL,Vertical Aerospace Ltd.,vertical aerospace
1867102,EVAWF,Vertical Aerospace Ltd.,vertical aerospace
1867102,EVTWF,Vertical Aerospace Ltd.,vertical aerospace
1867729,WRD,WeRide Inc.,weride
1867729,WRDIF,WeRide Inc.,weride
1867834,BRAG,Bragg Gaming Group Inc.,bragg gaming group
1867949,REFI,"Chicago Atlantic Real Estate Finance, Inc.",chicago atlantic real estate finance
1868050,CPCPF,CopperCorp Resources Inc.,coppercorp resources
1868159,LINE,"Lineage, Inc.",lineage
1868275,CEG,Constellation Energy Corp,constellation energy
1868279,AVBP,"ArriVent BioPharma, Inc.",arrivent biopharma
1868282,OSOL,Osprey Solana Trust,osprey solana trust
1868395,YIBO,Planet Image International Ltd,planet image international
1868419,CYCU,"Cycurion, Inc.",cycurion
1868419,CYCUW,"Cycurion, Inc.",cycurion
1868640,RDZN,Roadzen Inc.,roadzen
1868640,RDZNW,Roadzen Inc.,roadzen
1868866,HAMRF,SILVER HAMMER MINING CORP,silver hammer mining
1868941,FLNC,"Fluence Energy, Inc.",fluence energy
1868995,CINT,CI&T Inc,ci&t
1869105,BBOT,"BridgeBio Oncology Therapeutics, Inc.",bridgebio oncology therapeutics
1869137,MHUBF,MineHub Technologies Inc.,minehub technologies
1869198,LTH,"Life Time Group Holdings, Inc.",life time group holdings
1869467,SVRN,OceanPal Inc.,oceanpal
1869601,EMCRF,Embrace Change Acquisition Corp.,embrace change acquisition
1869601,EMCGF,Embrace Change Acquisition Corp.,embrace change acquisition
1869601,EMCWF,Embrace Change Acquisition Corp.,embrace change acquisition
1869666,HAPVY,Hapvida Participacoes e Investimentos S.A./ADR,hapvida participacoes e investimentos s.a./adr
1869699,ARKB,Ark 21Shares Bitcoin ETF,ark 21shares bitcoin etf
1869974,OCEA,"Ocean Biomedical, Inc.",ocean biomedical
1870144,CDIOW,"Cardio Diagnostics Holdings, Inc.",cardio diagnostics holdings
1870144,CDIO,"Cardio Diagnostics Holdings, Inc.",cardio diagnostics holdings
1870404,CERO,"CERO THERAPEUTICS HOLDINGS, INC.",cero therapeutics holdings
1870404,CEROW,"CERO THERAPEUTICS HOLDINGS, INC.",cero therapeutics holdings
1870600,SBDS,"Solo Brands, Inc.",solo brands
1870833,RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",rivernorth managed duration municipal income fund ii
1870940,AIRS,"Airsculpt Technologies, Inc.",airsculpt technologies
1871181,FOFA,"FAMILY OFFICE OF AMERICA, INC.",family office of america
1871321,DRTSW,Alpha Tau Medical Ltd.,alpha tau medical
1871321,DRTS,Alpha Tau Medical Ltd.,alpha tau medical
1871509,PTLO,Portillo's Inc.,portillo's
1871638,BZAI,"Blaize Holdings, Inc.",blaize holdings
1871638,BZAIW,"Blaize Holdings, Inc.",blaize holdings
1871890,GLEI,Galaxy Enterprises Inc. /WY/,galaxy enterprises inc. /wy/
1871983,ANGH,Anghami Inc,anghami
1871983,ANGHW,Anghami Inc,anghami
1872061,VLTLF,Volt Lithium Corp.,volt lithium
1872066,MIBE,MIAMI BREEZE CAR CARE INC,miami breeze car care
1872090,YXT,YXT.COM GROUP HOLDING Ltd,yxt.com group holding
1872195,BLSH,Bullish,bullish
1872228,TVAIU,Thayer Ventures Acquisition Corp II,thayer ventures acquisition corp ii
1872228,TVAI,Thayer Ventures Acquisition Corp II,thayer ventures acquisition corp ii
1872228,TVAIR,Thayer Ventures Acquisition Corp II,thayer ventures acquisition corp ii
1872292,RAKR,Rainmaker Worldwide Inc.,rainmaker worldwide
1872302,NA,Nano Labs Ltd,nano labs
1872525,SWAG,"Stran & Company, Inc.",stran & company
1872525,SWAGW,"Stran & Company, Inc.",stran & company
1872529,MDXH,MDxHealth SA,mdxhealth sa
1872789,EMBC,Embecta Corp.,embecta
1872964,MTEK,Maris Tech Ltd.,maris tech
1872964,MTEKW,Maris Tech Ltd.,maris tech
1873093,GDTC,CytoMed Therapeutics Ltd,cytomed therapeutics
1873213,BRWC,Birdie Win Corp,birdie win
1873454,RYET,Ruanyun Edai Technology Inc.,ruanyun edai technology
1873529,KLC,"KinderCare Learning Companies, Inc.",kindercare learning companies
1873722,BBLR,Bubblr Inc.,bubblr
1873835,IMMX,"Immix Biopharma, Inc.",immix biopharma
1873875,IXHL,Incannex Healthcare Inc.,incannex healthcare
1873923,ONL,Orion Properties Inc.,orion properties
1873951,XZO,"Exzeo Group, Inc.",exzeo group
1874071,PDLB,"Ponce Financial Group, Inc.",ponce financial group
1874097,CYN,Cyngn Inc.,cyngn
1874138,SHGI,"Sparx Holdings Group, Inc.",sparx holdings group
1874178,RIVN,"Rivian Automotive, Inc. / DE","rivian automotive, inc. / de"
1874252,QUCY,Quantum Cyber N.V.,quantum cyber n.v
1874315,SATLW,Satellogic Inc.,satellogic
1874315,SATL,Satellogic Inc.,satellogic
1874875,HOUR,"Hour Loop, Inc",hour loop
1874907,DEFG,Grayscale Decentralized Finance (DeFi) Fund LLC,grayscale decentralized finance (defi) fund
1875016,YMAT,"J-Star Holding Co., Ltd.",j-star holding co
1875091,NRSN,NeuroSense Therapeutics Ltd.,neurosense therapeutics
1875091,NRSNW,NeuroSense Therapeutics Ltd.,neurosense therapeutics
1875444,ARHS,"Arhaus, Inc.",arhaus
1875547,LCFY,Locafy Ltd,locafy
1875547,LCFYW,Locafy Ltd,locafy
1875558,NVCT,"Nuvectis Pharma, Inc.",nuvectis pharma
1875609,SWVLW,Swvl Holdings Corp,swvl holdings
1875609,SWVL,Swvl Holdings Corp,swvl holdings
1876042,CRCL,"Circle Internet Group, Inc.",circle internet group
1876183,IHS,IHS Holding Ltd,ihs holding
1876431,PRE,Prenetics Global Ltd,prenetics global
1876431,PRENW,Prenetics Global Ltd,prenetics global
1876581,IMPPP,Imperial Petroleum Inc./Marshall Islands,imperial petroleum inc./marshall islands
1876581,IMPP,Imperial Petroleum Inc./Marshall Islands,imperial petroleum inc./marshall islands
1876716,ASCBF,ASPAC II Acquisition Corp.,aspac ii acquisition
1876716,ASCWF,ASPAC II Acquisition Corp.,aspac ii acquisition
1876716,ASCRF,ASPAC II Acquisition Corp.,aspac ii acquisition
1876716,ASUUF,ASPAC II Acquisition Corp.,aspac ii acquisition
1876766,LICN,Lichen International Ltd,lichen international
1877184,KMTS,"KESTRA MEDICAL TECHNOLOGIES, LTD.",kestra medical technologies
1877322,ESAB,ESAB Corp,esab
1877333,THCH,TH International Ltd,th international
1877430,ETUGF,E2Gold Inc.,e2gold
1877461,CBDW,1606 CORP.,1606
1877778,TTIPF,"Thiogenesis Therapeutics, Corp.",thiogenesis therapeutics
1877787,ZGN,Ermenegildo Zegna N.V.,ermenegildo zegna n.v
1877939,CTM,"Castellum, Inc.",castellum
1877971,POM,POMDOCTOR Ltd,pomdoctor
1878057,SGHC,Super Group (SGHC) Ltd,super group (sghc)
1878313,MAIA,"MAIA Biotechnology, Inc.",maia biotechnology
1878848,IREN,IREN Ltd,iren
1878897,DOUG,Douglas Elliman Inc.,douglas elliman
1879016,IE,Ivanhoe Electric Inc.,ivanhoe electric
1879248,ADSEW,Ads-Tec Energy Public Ltd Co,ads-tec energy public ltd
1879248,ADSE,Ads-Tec Energy Public Ltd Co,ads-tec energy public ltd
1879270,TCRG,Cannaisseur Group Inc.,cannaisseur group
1879293,MMCP,"Mag Mile Capital, Inc.",mag mile capital
1879403,LRHC,La Rosa Holdings Corp.,la rosa holdings
1879726,SIDU,Sidus Space Inc.,sidus space
1879754,EHGO,EShallGo Inc.,eshallgo
1879848,PEVM,PHOENIX MOTOR INC.,phoenix motor
1880319,PRM,"Perimeter Solutions, Inc.",perimeter solutions
1880343,AMZE,"AMAZE HOLDINGS, INC.",amaze holdings
1880431,VHAIW,Vocodia Holdings Corp,vocodia holdings
1880431,VHABW,Vocodia Holdings Corp,vocodia holdings
1880431,VHAI,Vocodia Holdings Corp,vocodia holdings
1880438,ANTX,"AN2 Therapeutics, Inc.",an2 therapeutics
1880613,DRCT,"Direct Digital Holdings, Inc.",direct digital holdings
1880661,TPGXL,TPG Inc.,tpg
1880661,TPG,TPG Inc.,tpg
1881472,MEGL,Magic Empire Global Ltd,magic empire global
1881487,ACDC,ProFrac Holding Corp.,profrac holding
1881551,STI,Solidion Technology Inc.,solidion technology
1881592,NSTS,"NSTS Bancorp, Inc.",nsts bancorp
1882198,ATEK,Athena Technology Acquisition Corp. II,athena technology acquisition corp. ii
1882198,ATEKW,Athena Technology Acquisition Corp. II,athena technology acquisition corp. ii
1882198,ATEKU,Athena Technology Acquisition Corp. II,athena technology acquisition corp. ii
1882464,MSSAF,Metal Sky Star Acquisition Corp,metal sky star acquisition
1882464,MSSWF,Metal Sky Star Acquisition Corp,metal sky star acquisition
1882464,MSSUF,Metal Sky Star Acquisition Corp,metal sky star acquisition
1882781,CBLO,"C2 Blockchain, Inc.",c2 blockchain
1882782,ODTX,"Odyssey Therapeutics, Inc.",odyssey therapeutics
1883083,GPLL,"GPL Holdings, Inc.",gpl holdings
1883085,PGYWW,Pagaya Technologies Ltd.,pagaya technologies
1883085,PGY,Pagaya Technologies Ltd.,pagaya technologies
1883313,SVV,"Savers Value Village, Inc.",savers value village
1883437,EPSM,Epsium Enterprise Ltd,epsium enterprise
1883685,DKNG,DraftKings Inc.,draftkings
1883814,SLND-WT,"Southland Holdings, Inc.",southland holdings
1883814,SLND,"Southland Holdings, Inc.",southland holdings
1883835,ESGH,ESG Inc.,esg
1884046,SPKL,Spark I Acquisition Corp,spark i acquisition
1884046,SPKLW,Spark I Acquisition Corp,spark i acquisition
1884046,SPKLU,Spark I Acquisition Corp,spark i acquisition
1884082,PLSAY,Polestar Automotive Holding UK PLC,polestar automotive holding uk plc
1884082,PSNYW,Polestar Automotive Holding UK PLC,polestar automotive holding uk plc
1884082,PSNY,Polestar Automotive Holding UK PLC,polestar automotive holding uk plc
1884122,VCUFF,Vizsla Copper Corp.,vizsla copper
1884164,KWIK,"KwikClick, Inc.",kwikclick
1884516,DTI,Drilling Tools International Corp,drilling tools international
1885110,CHLSY,Chocoladefabriken Lindt & Spruengli AG/ADR,chocoladefabriken lindt & spruengli ag/adr
1885408,NEXR,Nexera Technologies Ltd,nexera technologies
1885408,NEXRW,Nexera Technologies Ltd,nexera technologies
1885514,YBZN,Yi Po International Holdings Ltd,yi po international holdings
1885522,NMRA,"Neumora Therapeutics, Inc.",neumora therapeutics
1885680,RAJAF,"Cordyceps Sunshine Biotech Holdings Co., Ltd.",cordyceps sunshine biotech holdings co
1885827,VRAX,Virax Biolabs Group Ltd,virax biolabs group
1886190,GGROW,Gogoro Inc.,gogoro
1886190,GGR,Gogoro Inc.,gogoro
1886362,MGAM,"Mobile Global Esports, Inc.",mobile global esports
1886428,SLDE,"Slide Insurance Holdings, Inc.",slide insurance holdings
1886878,PAXS,PIMCO Access Income Fund,pimco access income fund
1886894,SNAL,"Snail, Inc.",snail
1887673,WLDS,Wearable Devices Ltd.,wearable devices
1887673,WLDSW,Wearable Devices Ltd.,wearable devices
1887912,WLSS,Welsis Corp.,welsis
1887944,SHIM,Shimmick Corp,shimmick
1888014,AKAN,AKANDA CORP.,akanda
1888151,FMTOF,Femto Technologies Inc.,femto technologies
1888274,DEFT,"Defi Technologies, Inc.",defi technologies
1888447,EE,"Excelerate Energy, Inc.",excelerate energy
1888525,UBXG,MindForge Inc.,mindforge
1888525,MF,MindForge Inc.,mindforge
1888654,FEAV,"5E Advanced Materials, Inc.",5e advanced materials
1888654,FEAM,"5E Advanced Materials, Inc.",5e advanced materials
1888740,LSEB,LSEB Creative Corp.,lseb creative
1888886,GPCR,Structure Therapeutics Inc.,structure therapeutics
1888980,LRE,"LEAD REAL ESTATE CO., LTD",lead real estate co
1889109,BLTE,"BELITE BIO, INC",belite bio
1889112,REEUF,Cartesian Growth Corp II,cartesian growth corp ii
1889112,REEWF,Cartesian Growth Corp II,cartesian growth corp ii
1889112,RENEF,Cartesian Growth Corp II,cartesian growth corp ii
1889123,FLDDW,"Fold Holdings, Inc.",fold holdings
1889123,FLD,"Fold Holdings, Inc.",fold holdings
1889352,CMHSF,COMPREHENSIVE HEALTHCARE SYSTEMS INC. (CANADA),comprehensive healthcare systems inc. (canada)
1889539,CRBD,"Corebridge Financial, Inc.",corebridge financial
1889539,CRBG,"Corebridge Financial, Inc.",corebridge financial
1889791,INNPF,INNOCAN PHARMA Corp,innocan pharma
1889823,DFSC,DEFSEC Technologies Inc.,defsec technologies
1889823,DFSCW,DEFSEC Technologies Inc.,defsec technologies
1889983,KVAC,Keen Vision Acquisition Corp.,keen vision acquisition
1889983,KVACW,Keen Vision Acquisition Corp.,keen vision acquisition
1889983,KVACU,Keen Vision Acquisition Corp.,keen vision acquisition
1890126,UNVGY,Universal Music Group N.V./ADR,universal music group n.v./adr
1890126,UMGNF,Universal Music Group N.V./ADR,universal music group n.v./adr
1890361,ASPCR,ASPAC III Acquisition Corp.,aspac iii acquisition
1890361,ASPC,ASPAC III Acquisition Corp.,aspac iii acquisition
1890361,ASPCU,ASPAC III Acquisition Corp.,aspac iii acquisition
1891027,MNTN,"MNTN, Inc.",mntn
1891101,BRCC,BRC Inc.,brc
1891512,XTXXF,Adastra Holdings Ltd.,adastra holdings
1891856,GENK,"GEN Restaurant Group, Inc.",gen restaurant group
1891944,PMEC,Primech Holdings Ltd,primech holdings
1892274,GV,Visionary Holdings Inc.,visionary holdings
1892292,MSS,Maison Solutions Inc.,maison solutions
1892316,LDDD,Longduoduo Co Ltd,longduoduo
1892322,HTCR,"HeartCore Enterprises, Inc.",heartcore enterprises
1892492,ORBS,Eightco Holdings Inc.,eightco holdings
1892500,CMND,Clearmind Medicine Inc.,clearmind medicine
1892704,FBDT,"First Breach, Inc.",first breach
1892747,VMCAF,Valuence Merger Corp. I,valuence merger corp. i
1892747,VMCWF,Valuence Merger Corp. I,valuence merger corp. i
1892747,VMCUF,Valuence Merger Corp. I,valuence merger corp. i
1893219,ABPWW,"Abpro Holdings, Inc.",abpro holdings
1893219,ABPO,"Abpro Holdings, Inc.",abpro holdings
1893645,PLRZ,Polyrizon Ltd.,polyrizon
1893657,RLEA,Rubber Leaf Inc,rubber leaf
1893899,WAMFF,Alaska Silver Corp.,alaska silver
1894525,APUS,"Apimeds Pharmaceuticals US, Inc.",apimeds pharmaceuticals us
1894562,PRME,"Prime Medicine, Inc.",prime medicine
1894693,SVRE,SaverOne 2014 Ltd.,saverone 2014
1894693,SVREW,SaverOne 2014 Ltd.,saverone 2014
1894942,FRFAF,Fresh Factory B.C. Ltd.,fresh factory b.c
1894954,XPON,Expion360 Inc.,expion360
