final_cik,breach_date,org_name,name_variants,n_source_records,breach_type,multi_type,total_affected_max,multi_filing,incident_details,reported_date,end_breach_date,information_affected,organization_type,final_grade,final_evidence,chain_note,fcc_form499,treatment_evidence,car_5d,car_30d,bhar_5d,bhar_30d,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,permno,matched_ticker,permno_match,has_crsp_data,firm_size_log,leverage,roa,op_margin,prior_breaches_total,prior_breaches_1yr,disclosure_delay_days,delay_invalid,delay_recoded,immediate_disclosure,health_breach,executive_change_30d,executive_change_90d,executive_change_180d,days_to_first_item_5_02,bdt,rdt,e2_pre_sd,e2_post_sd,e2_vol_change,e2_anchor_year,e2_n_pre,e2_n_post,e2_anchor_found,sich,sic2,prior_records_oldstyle,delay_w,prior_events,size_q,year,garch_dv,beta,raw_pre,abn_pre,raw_post,abn_post,raw_d1,abn_d1,raw_d2,abn_d2,raw_ann,abn_ann,mkt_pre,mkt_post,abn_dv,raw_dv,mkt_dv,log_vr,emonth,abn_dv_d1,abn_dv_d2
896878,2020-04-12,Intuit Inc.,Intuit Inc.,1,HACK,False,35,False,"The Maine Attorney General's Office reported a data breach involving Intuit Inc. on May 13, 2020, which occurred on April 12, 2020. The breach affected 1 individual, compromising their driver's license number and financial account information. Identity theft protection services were offered for 1 year through Experian IdentityWorks Service, which includes identity theft restoration and continuous credit monitoring.",2020-05-13 00:00:00,2020-04-12 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number or non-driver identification card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number or non-driver identification card number"""",""""Financial account number or credit or debit card number in combination with the security code, access code, password, or PIN for the account""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Financial account number or credit or debit card number""""]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,3.7204,3.5103,3.7074,3.2739,112.9081,46.2682,675003.13,242542.24,-66.6399,78975.0,INTU,window,1,8.7456,0.4033,0.2478,0.3066,69,3,31.0,0,0,0.0,0,0,0,0,,2020-04-12,2020-05-13,2.942067,1.933078,-1.008989,2020.0,21,21,True,7372.0,73,88,31.0,69.0,Q2,2020,-1.6119991617842058,1.0636740048954356,2.944377392930465,1.5107174702400856,1.903770869854028,1.3221679725098097,1.3422429797908477,1.1834540950902563,1.587842766585693,1.1762933395874964,1.7715784903582454,1.3769504991628572,1.9176971236107023,1.7150599618005864,-0.18854949773027596,-1.0406065230764368,-0.20263716181011593,-0.26662378217972926,2020-05,0.13871387741955332,0.14587463292231329
896878,2022-02-06,Intuit Inc,Intuit Inc,1,PHYS,False,36,False,"The Indiana Office of the Attorney General reported that Intuit Inc experienced a data breach on February 6, 2022, affecting a total of 1 individual. The breach was reported on April 14, 2022.",2022-04-14 00:00:00,2022-02-06 00:00:00,"{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,-1.0675,-12.8883,-1.2654,-13.3583,35.3064,51.1722,605036.13,530701.76,15.8658,78975.0,INTU,window,1,9.6496,0.3639,0.1329,0.2995,70,0,67.0,0,0,0.0,0,0,0,1,107.0,2022-02-06,2022-04-14,2.738821,4.327514,1.5886929999999997,2022.0,21,21,True,7372.0,73,89,67.0,70.0,Q2,2022,0.78400850636694,1.3049813264867012,2.751281878922208,1.8928111296333348,4.271746059940718,1.879022475063433,2.588530288183148,2.1348251072009132,1.8096420827328017,1.4558069643232971,2.2602712474268314,1.2242052732424848,1.2265438337633339,2.118817548921815,-0.013788654569901748,1.5204641810185104,0.8922737151584812,-0.01462282533079362,2022-04,-0.2558026321374802,0.42321551074013586
896878,2022-04-15,Intuit Inc.,Intuit Inc.,1,PHYS,False,8480,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Intuit Inc. on April 15, 2022. The breach affected 1 resident and involved the compromise of electronic records, specifically driver’s licenses.",2022-04-15 00:00:00,2022-04-15 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""DriversLicenses""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,-1.5335,-1.5753,-1.6254,-3.3413,46.1176,66.5768,451625.89,629782.22,20.4592,78975.0,INTU,window,1,9.6496,0.3639,0.1329,0.2995,71,1,0.0,0,0,1.0,0,0,1,1,39.0,2022-04-15,2022-04-15,2.738821,4.327514,1.5886929999999997,2022.0,21,21,True,7372.0,73,90,0.0,71.0,Q2,2022,0.78400850636694,1.3049813264867012,2.751281878922208,1.8928111296333348,4.271746059940718,1.879022475063433,2.588530288183148,2.1348251072009132,1.8096420827328017,1.4558069643232971,2.2602712474268314,1.2242052732424848,1.2265438337633339,2.118817548921815,-0.013788654569901748,1.5204641810185104,0.8922737151584812,-0.01462282533079362,2022-04,-0.2558026321374802,0.42321551074013586
896878,2023-01-01,Intuit Inc.,Intuit Inc.,1,HACK,False,12,False,"On September 15, 2023, the Maine Office of the Attorney General reported that Intuit Inc. experienced an account takeover (ATO) incident affecting one individual. The breach occurred between January 2, 2023, and July 26, 2023, resulting in unauthorized access to a TurboTax account, potentially exposing personal information, including driver's license numbers.",2023-09-15 00:00:00,2023-07-26 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address(es)"""",""""Date of birth"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Financial information (e.g., salary and deductions)""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,-0.058,0.7101,-0.1836,-0.0578,45.796,35.7888,921841.52,303279.29,-10.0072,78975.0,INTU,window,1,10.2304,0.4072,0.0745,0.2771,72,2,257.0,0,0,0.0,0,0,1,1,53.0,2023-01-01,2023-09-15,1.476174,1.494948,0.0187739999999998,2023.0,21,21,True,7372.0,73,91,257.0,72.0,Q2,2023,-0.03323547071438,1.5951099544601357,1.4923170891667252,0.9532777413730197,1.4947558709097106,0.8680780351353286,2.11967870840966,1.6970260749903279,2.475849831277699,1.6224072672826952,1.2675424165596108,0.5119674555695729,0.7043233809834798,0.8330058085031579,-0.08519970623769113,0.0024387817429853964,0.12868242751967807,-0.1872493747027857,2023-09,-0.8289480398549993,-0.7543292321473667
896878,2023-06-04,Intuit Inc,Intuit Inc,1,HACK,False,134,False,"The Indiana Office of the Attorney General reported a data breach involving Intuit Inc on March 15, 2024. The breach occurred on June 4, 2023, affecting a total of 4 individuals.",2024-03-15 00:00:00,2023-06-04 00:00:00,"{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,2.4458,8.9628,2.2075,9.5101,40.1592,30.2376,1405137.26,425692.03,-9.9216,78975.0,INTU,window,1,10.2304,0.4072,0.0745,0.2771,73,1,285.0,0,0,0.0,0,0,1,1,71.0,2023-06-04,2024-03-15,1.756125,1.172627,-0.5834979999999999,2024.0,21,21,True,7372.0,73,92,285.0,73.0,Q2,2024,0.0044233797237756,1.4562386204252074,1.7480405260230807,1.0367883848052732,1.1710638742694814,0.8246179403615642,1.5313184596976976,1.0525088217538512,1.719214623758122,1.3018827744303432,1.7467756613575514,1.2062091761698153,0.7886999680607625,0.7091560652668508,-0.21217044444370903,-0.5769766517535992,-0.07954390279391166,-0.4579258922614597,2024-03,-0.22789088139228697,-0.47726483406877895
896878,2023-12-01,Intuit Inc.,Intuit Inc.,1,HACK,False,294,False,"On March 15, 2024, the Maine Office of the Attorney General reported a data breach involving Intuit Inc. The breach, which occurred between December 23, 2023, and February 21, 2024, involved unauthorized access to a TurboTax account, potentially compromising the individual's Social Security number. Affected individuals were provided with a 12-month membership to Experian IdentityWorks for identity theft protection.",2024-03-15 00:00:00,2024-02-21 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address(es)"""",""""Date of birth"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Financial information (e.g., salary and deductions)""""]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,-0.6509,1.3426,-0.6602,1.2205,26.4513,16.9399,471222.17,671251.02,-9.5114,78975.0,INTU,window,1,10.2321,0.3784,0.0858,0.275,74,2,105.0,0,0,0.0,0,0,0,1,153.0,2023-12-01,2024-03-15,1.756125,1.172627,-0.5834979999999999,2024.0,21,21,True,7372.0,73,93,105.0,74.0,Q3,2024,0.0044233797237756,1.4562386204252074,1.7480405260230807,1.0367883848052732,1.1710638742694814,0.8246179403615642,1.5313184596976976,1.0525088217538512,1.719214623758122,1.3018827744303432,1.7467756613575514,1.2062091761698153,0.7886999680607625,0.7091560652668508,-0.21217044444370903,-0.5769766517535992,-0.07954390279391166,-0.4579258922614597,2024-03,-0.22789088139228697,-0.47726483406877895
896878,2024-01-29,Intuit Inc.,Intuit Inc.,1,HACK,False,829,False,"On November 8, 2024, the New Hampshire Department of Justice reported a potential data breach involving Intuit Inc., which may have affected one New Hampshire customer account through unauthorized access. The unauthorized access was believed to have occurred between January 29, 2024, and February 20, 2024, using legitimate log-in credentials obtained from non-Intuit sources. Intuit has notified the affected customer and offered one year of free identity protection and credit monitoring services.",2024-11-08 00:00:00,2024-02-20 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Username"""",""""Password"""",""""Information contained in a prior year’s tax return"""",""""Information contained in current tax return in progress""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: INTUIT INC,,0,,-0.6831,-2.0288,-0.7146,-2.4269,19.3518,25.1063,321994.05,296335.63,5.7545,78975.0,INTU,window,1,10.2321,0.3784,0.0858,0.275,75,2,284.0,0,0,0.0,0,0,0,1,94.0,2024-01-29,2024-11-08,1.088207,2.463686,1.375479,2024.0,21,21,True,7372.0,73,94,284.0,75.0,Q3,2024,0.0828662024555946,1.2335029182771313,1.0899168931183523,0.8779386394050568,2.4460306389273683,2.3878838131936106,2.081152495096646,1.825557972795032,1.7101366283229655,1.4033877851548118,1.9311280116812557,1.3178996562629683,0.6661323854910524,0.5245444740779511,1.5099451737885539,1.356113745809016,-0.14158791141310123,2.001172228953528,2024-11,0.5623258403985787,0.9844960280387989
908937,2012-03-19,Sirius XM Radio Inc.,Sirius XM Radio Inc.,1,INSD,False,7,False,"The New Hampshire Attorney General's Office reported a data breach involving Sirius XM Radio Inc. on April 6, 2012. The breach, which occurred on March 19, 2012, involved unauthorized recording of credit card information by three employees of a contractor, affecting 234 individuals, including one New Hampshire resident.",2012-04-06 00:00:00,2012-03-19 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Credit card information""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (SIRI continuous registrant),,0,,-1.531,-0.6696,-1.5227,-1.2085,29.1583,35.0752,28643950.08,35499350.2,5.9169,80924.0,SIRI,window,1,8.9221,0.9061,0.057,0.3131,0,0,18.0,0,0,0.0,0,0,0,0,,2012-03-19,2012-04-06,1.457278,1.843427,0.3861489999999998,2012.0,21,21,True,4832.0,48,0,18.0,0.0,Q2,2012,0.1005350382884944,1.1260076997288366,1.4649128028332479,1.6162922861708007,1.8388540073462423,1.561993866379626,2.87933796874789,2.678858060026934,3.095008378385046,2.4908307885858485,3.109162623244043,2.4149358180616716,0.8098749104763325,0.7797729055857957,-0.05429841979117467,0.3739412045129944,-0.030102004890536826,-0.0683433785257801,2012-04,-1.116864193647308,-0.9288369222062225
908937,2012-04-12,Sirius XM Satellite Radio,Sirius XM Satellite Radio,1,HACK,False,1528,False,"On April 12, 2012, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Sirius XM Satellite Radio, affecting 2 residents. The breach compromised electronic records, specifically Credit/Debit Numbers.",2012-04-12 00:00:00,2012-04-12 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Credit card numbers"""",""""Debit card numbers""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Credit card numbers"""",""""Debit card numbers""""]}}}",BSO,VERIFIED-GATE1,Gate1-A (SIRI continuous registrant),,0,,-1.3862,-7.7983,-1.4738,-7.9424,32.0866,28.5918,32827097.33,37000821.54,-3.4948,80924.0,SIRI,window,1,8.9221,0.9061,0.057,0.3131,1,1,0.0,0,0,1.0,0,0,0,0,,2012-04-12,2012-04-12,1.810247,2.291556,0.481309,2012.0,21,21,True,4832.0,48,1,0.0,1.0,Q2,2012,0.0768300909617667,1.1329442014162612,1.8264058334543805,1.749445117047297,2.248813092531893,1.8164777481586336,2.8471334864272726,2.678226005810599,3.0983892592024,2.4897855936221536,2.539046847791072,1.8616624921731835,0.7457327722576282,0.7518931536303483,0.0670326311113365,0.42240725907751253,0.006160381372720014,0.07520132215399533,2012-04,-0.8617482576519655,-0.67330784546352
908937,2016-02-01,Sirius XM Radio Inc.,Sirius XM Radio Inc.,2,HACK,False,76,True,"On March 17, 2016, the New Hampshire Department of Justice received a notice from Sirius XM Radio Inc. regarding a security breach affecting one New Hampshire resident. The breach involved unauthorized access to the customer's online account credentials, potentially exposing their account number, street address, email address, nickname of the radio, and method of payment, but not payment card or bank account data. A total of 165 individuals were affected.",2016-03-17 00:00:00,2016-02-01 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Sirius XM customer account number"""",""""Street address"""",""""Email address"""",""""Nickname of the customer's radio"""",""""User name"""",""""Password""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Method of payment for SiriusXM services (credit card or check)""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (SIRI continuous registrant),,0,,-4.7278,1.126,-4.4891,0.9811,23.4533,28.0894,9948598.61,8680228.26,4.6361,80924.0,SIRI,window,1,8.993,1.0207,0.0633,0.343,2,0,45.0,0,0,0.0,0,1,1,1,21.0,2016-02-01,2016-03-17,1.337945,1.144166,-0.1937789999999999,2016.0,21,21,True,4832.0,48,2,45.0,2.0,Q2,2016,-0.222673191360432,0.7785319619144626,1.3410242715569176,0.974567075176325,1.1414687842758515,0.8585587293753318,1.10220638268556,0.8286452886853032,1.1083487337923046,0.8069312196427996,0.8734535119283682,0.6222276004974014,1.0490478317434886,0.6460707700436245,-0.11600834580099317,-0.1995554872810661,-0.40297706169986414,-0.25347651928321163,2016-03,0.02991344069002866,0.05162750973253227
908937,2016-04-05,Sirius XM Radio Inc.,Sirius XM Radio Inc.,1,HACK,False,3,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Sirius XM Radio Inc. on April 5, 2016. The breach affected 2 residents, compromising electronic records that included credit and debit numbers.",2016-04-05 00:00:00,2016-04-05 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""CreditDebitNumbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (SIRI continuous registrant),,0,,-1.1948,-0.1881,-1.2317,-0.2853,16.6936,18.1194,11270405.78,15478321.98,1.4258,80924.0,SIRI,window,1,8.993,1.0207,0.0633,0.343,3,1,0.0,0,0,1.0,0,0,0,0,,2016-04-05,2016-04-05,1.002018,0.987755,-0.014263,2016.0,21,21,True,4832.0,48,4,0.0,3.0,Q2,2016,-0.0608219366799156,0.8023099107619558,1.0026166987533411,0.8574976027703093,0.9882558537525546,0.7913664745146829,1.0417175947296844,0.7725146046074087,1.1271914026351633,0.7992787785603784,1.283789298111043,0.7823292478752802,0.8229787928471732,0.6311532718912638,-0.06613112825562639,-0.014360845000786493,-0.19182552095590943,-0.16051443525974785,2016-04,0.018851869907274166,-0.00791230404569554
